NUP214	nucleoporin 214kDa	chr9:134000948-134110057	Proteincoding	46/587	BLCA-US:1/130|BRCA-UK:1/117|BRCA-US:4/955|CESC-US:1/194|COAD-US:5/216|COCA-CN:1/187|ESAD-UK:1/203|ESCA-CN:1/228|GBM-US:1/268|KIRC-US:1/404|LICA-FR:3/240|LIHC-US:1/188|LINC-JP:1/244|LUSC-KR:1/66|LUSC-US:1/178|MELA-AU:1/183|OV-AU:1/93|PACA-AU:1/391|PACA-CA:1/259|PAEN-AU:1/52|READ-US:1/80|SKCA-BR:1/70|SKCM-US:3/335|STAD-US:8/289|THCA-US:1/400|UCEC-US:3/246	43
NCOR2	nuclear receptor corepressor 2	chr12:124808961-125052135	Proteincoding	46/1258	BRCA-EU:1/560|BRCA-UK:1/117|BRCA-US:5/955|BTCA-JP:2/239|COAD-US:7/216|COCA-CN:1/187|EOPC-DE:1/62|ESCA-CN:1/228|GBM-US:1/268|LGG-US:2/283|LICA-CN:2/163|LICA-FR:2/240|LIHC-US:1/188|LINC-JP:2/244|LIRI-JP:3/258|MALY-DE:1/100|MELA-AU:1/183|PACA-CA:2/259|PBCA-DE:1/380|PRAD-US:1/256|SKCA-BR:1/70|STAD-US:7/289	39
LEF1	lymphoid enhancer-binding factor 1	chr4:108968701-109090112	Proteincoding	46/716	BLCA-US:1/130|BRCA-EU:3/560|CESC-US:1/194|COAD-US:4/216|COCA-CN:4/187|KIRC-US:1/404|KIRP-US:1/159|LAML-KR:1/117|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:2/244|LUSC-US:3/178|MELA-AU:1/183|PACA-CA:3/259|PRAD-US:1/256|SKCM-US:2/335|STAD-US:7/289|THCA-SA:1/129|UCEC-US:8/246	45
CANT1	calcium activated nucleotidase 1	chr17:76987799-77005949	Proteincoding	46/227	BLCA-CN:2/103|BRCA-EU:2/560|BRCA-US:2/955|BTCA-JP:1/239|CESC-US:1/194|COAD-US:4/216|COCA-CN:1/187|GBM-US:1/268|KIRC-US:1/404|LGG-US:3/283|LICA-CN:1/163|LICA-FR:1/240|LINC-JP:2/244|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:3/183|ORCA-IN:2/131|PBCA-DE:1/380|PRAD-US:2/256|SKCM-US:9/335|STAD-US:4/289|UCEC-US:1/246	42
MECOM	MDS1 and EVI1 complex locus	chr3:168801287-169381406	Proteincoding	45/2026	BLCA-US:2/130|BRCA-EU:2/560|BRCA-US:2/955|COAD-US:10/216|COCA-CN:1/187|ESAD-UK:1/203|KIRC-US:2/404|LGG-US:1/283|LICA-FR:1/240|LINC-JP:2/244|LUSC-US:2/178|MELA-AU:7/183|PACA-AU:1/391|PRAD-UK:1/108|PRAD-US:1/256|SKCM-US:6/335|STAD-US:2/289|UCEC-US:1/246	34
JAK3	Janus kinase 3	chr19:17935589-17958880	Proteincoding	45/387	BLCA-CN:1/103|BLCA-US:1/130|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:2/194|COAD-US:3/216|ESAD-UK:1/203|GBM-US:2/268|KIRC-US:2/404|KIRP-US:1/159|LICA-CN:3/163|LIHC-US:2/188|LINC-JP:1/244|LIRI-JP:2/258|LUSC-KR:1/66|LUSC-US:1/178|MELA-AU:1/183|ORCA-IN:2/131|OV-US:1/88|READ-US:2/80|RECA-EU:1/95|SKCM-US:4/335|STAD-US:3/289|THCA-SA:2/129|UCEC-US:2/246	45
RANBP2	RAN binding protein 2	chr2:109335937-109402267	Proteincoding	45/633	BLCA-CN:1/103|BLCA-US:1/130|BRCA-US:4/955|BTCA-JP:1/239|CESC-US:1/194|COAD-US:3/216|COCA-CN:1/187|KIRP-US:1/159|LIHC-US:2/188|LUSC-US:2/178|MELA-AU:2/183|ORCA-IN:1/131|PACA-AU:1/391|PBCA-DE:1/380|PRAD-UK:1/108|PRAD-US:1/256|READ-US:1/80|SKCM-US:3/335|STAD-US:9/289|UCEC-US:8/246	44
FOXO3	forkhead box O3	chr6:108881038-109005977	Proteincoding	45/558	BRCA-EU:5/560|BRCA-US:1/955|COAD-US:2/216|COCA-CN:3/187|ESCA-CN:1/228|KIRP-US:1/159|LAML-KR:3/117|LICA-FR:1/240|LINC-JP:1/244|LUSC-KR:1/66|LUSC-US:1/178|MELA-AU:4/183|ORCA-IN:1/131|OV-AU:1/93|PBCA-DE:3/380|PRAD-UK:1/108|READ-US:2/80|SKCA-BR:1/70|SKCM-US:4/335|STAD-US:4/289|THCA-SA:2/129|UCEC-US:2/246	41
DCTN1	dynactin 1	chr2:74588281-74619214	Proteincoding	44/350	BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:4/955|BTCA-JP:1/239|CESC-US:1/194|COAD-US:4/216|COCA-CN:1/187|ESCA-CN:1/228|LGG-US:1/283|LICA-FR:1/240|LINC-JP:1/244|LIRI-JP:1/258|LUSC-KR:1/66|LUSC-US:3/178|MELA-AU:3/183|OV-US:1/88|PACA-CA:1/259|PRAD-US:1/256|READ-US:1/80|SKCM-US:3/335|STAD-US:6/289|UCEC-US:5/246	40
PPARG	peroxisome proliferator-activated receptor gamma	chr3:12328867-12475855	Proteincoding	44/745	BLCA-CN:1/103|BLCA-US:1/130|BRCA-US:3/955|BTCA-JP:1/239|COCA-CN:1/187|ESAD-UK:1/203|ESCA-CN:1/228|GBM-US:1/268|KIRC-US:1/404|LICA-FR:1/240|LINC-JP:3/244|LIRI-JP:1/258|LUSC-KR:1/66|MALY-DE:1/100|MELA-AU:5/183|OV-AU:1/93|PACA-AU:1/391|PACA-CA:1/259|RECA-EU:1/95|SKCM-US:8/335|STAD-US:4/289|UCEC-US:5/246	40
AMER1	APC membrane recruitment protein 1	chrX:63404997-63425624	Proteincoding	44/375	BLCA-US:2/130|BTCA-JP:1/239|COAD-US:12/216|COCA-CN:8/187|GBM-US:1/268|LICA-FR:2/240|LINC-JP:2/244|MELA-AU:1/183|PACA-CA:1/259|READ-US:3/80|SKCM-US:4/335|STAD-US:4/289|UCEC-US:3/246	31
CLIP1	CAP-GLY domain containing linker protein 1	chr12:122755979-122907179	Proteincoding	43/834	BLCA-US:2/130|BRCA-EU:1/560|BRCA-US:3/955|CESC-US:4/194|COAD-US:5/216|KIRC-US:1/404|KIRP-US:3/159|LGG-US:2/283|LICA-FR:2/240|LIHC-US:1/188|LUSC-KR:1/66|LUSC-US:2/178|ORCA-IN:2/131|PRAD-US:2/256|SKCM-US:5/335|STAD-US:4/289|UCEC-US:3/246	31
LCP1	lymphocyte cytosolic protein 1 (L-plastin)	chr13:46700055-46786006	Proteincoding	43/624	BLCA-US:1/130|BRCA-US:2/955|BTCA-JP:1/239|COAD-US:2/216|COCA-CN:1/187|ESAD-UK:3/203|ESCA-CN:3/228|GBM-US:1/268|KIRC-US:2/404|LICA-CN:1/163|LICA-FR:2/240|LIHC-US:1/188|LUSC-US:5/178|ORCA-IN:1/131|PBCA-DE:1/380|READ-US:1/80|SKCA-BR:2/70|SKCM-US:4/335|STAD-US:5/289|UCEC-US:4/246	41
EXT2	exostosin glycosyltransferase 2	chr11:44117099-44266979	Proteincoding	43/756	BLCA-US:2/130|BRCA-EU:1/560|BRCA-US:2/955|BTCA-JP:2/239|CLLE-ES:1/218|COCA-CN:4/187|GBM-US:1/268|KIRC-US:1/404|LGG-US:1/283|LICA-CN:3/163|LICA-FR:2/240|LINC-JP:1/244|LUSC-US:1/178|PACA-CA:1/259|PAEN-IT:1/37|PRAD-US:2/256|READ-US:1/80|SKCA-BR:1/70|SKCM-US:6/335|STAD-US:5/289|UCEC-US:4/246	40
PHOX2B	paired-like homeobox 2b	chr4:41746099-41750987	Proteincoding	43/254	BLCA-US:1/130|BRCA-US:2/955|BTCA-JP:2/239|COAD-US:1/216|COCA-CN:2/187|ESAD-UK:5/203|GBM-US:1/268|LINC-JP:1/244|LIRI-JP:1/258|LUSC-US:1/178|MELA-AU:2/183|ORCA-IN:1/131|OV-AU:1/93|OV-US:1/88|PACA-AU:2/391|PACA-CA:1/259|SKCM-US:7/335|STAD-US:6/289|UCEC-US:5/246	40
RNF213	ring finger protein 213	chr17:78234665-78372586	Proteincoding	42/987	BLCA-US:2/130|BRCA-EU:3/560|BRCA-UK:1/117|BRCA-US:4/955|BTCA-JP:2/239|CESC-US:2/194|COAD-US:3/216|GBM-US:1/268|KIRC-US:1/404|KIRP-US:1/159|LIRI-JP:1/258|LUSC-KR:1/66|LUSC-US:2/178|MELA-AU:1/183|ORCA-IN:1/131|PACA-AU:1/391|PACA-CA:2/259|PRAD-CA:1/124|SKCM-US:4/335|STAD-US:3/289|THCA-SA:2/129|UCEC-US:3/246	42
PBX1	pre-B-cell leukemia homeobox 1	chr1:164524821-164868533	Proteincoding	42/1509	BRCA-EU:1/560|BRCA-US:2/955|COAD-US:4/216|COCA-CN:2/187|KIRP-US:1/159|LIHC-US:2/188|LIRI-JP:2/258|LUSC-US:4/178|MELA-AU:6/183|PACA-CA:1/259|PBCA-DE:2/380|PRAD-US:1/256|SKCM-US:7/335|STAD-US:3/289|UCEC-US:4/246	38
CHEK2	checkpoint kinase 2	chr22:29083731-29138410	Proteincoding	42/490	BLCA-US:1/130|BRCA-EU:2/560|BRCA-FR:1/64|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:1/194|COAD-US:4/216|ESAD-UK:1/203|KIRC-US:1/404|LIHC-US:2/188|LINC-JP:1/244|MELA-AU:3/183|NBL-US:1/108|OV-AU:1/93|READ-US:1/80|SKCA-BR:1/70|SKCM-US:1/335|STAD-US:4/289|THCA-US:3/400|UCEC-US:9/246	40
IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	chr15:90626277-90645736	Proteincoding	42/247	AML-US:4/161|BLCA-CN:1/103|BOCA-UK:5/66|BTCA-JP:3/239|LAML-KR:7/117|LGG-US:12/283|LICA-CN:1/163|LIHC-US:2/188|LINC-JP:1/244|LIRI-JP:1/258|STAD-US:4/289|UCEC-US:1/246	16
RARA	retinoic acid receptor, alpha	chr17:38465444-38513094	Proteincoding	42/342	BLCA-US:3/130|BRCA-EU:2/560|BRCA-FR:1/64|BRCA-US:1/955|BTCA-JP:2/239|CLLE-ES:1/218|COAD-US:5/216|ESAD-UK:1/203|KIRC-US:4/404|LICA-CN:1/163|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-US:1/178|MALY-DE:1/100|OV-AU:1/93|OV-US:1/88|PACA-AU:1/391|PACA-CA:1/259|READ-US:1/80|SKCM-US:4/335|STAD-US:3/289|THCA-US:1/400|UCEC-US:2/246	38
PDGFRB	platelet-derived growth factor receptor, beta polypeptide	chr5:149493400-149535435	Proteincoding	41/447	BLCA-CN:1/103|BLCA-US:1/130|BRCA-US:1/955|BTCA-JP:1/239|COAD-US:2/216|COCA-CN:1/187|GBM-US:3/268|KIRC-US:1/404|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:1/244|LUSC-KR:1/66|LUSC-US:1/178|MELA-AU:1/183|OV-US:1/88|PACA-AU:2/391|PACA-CA:1/259|PBCA-DE:1/380|READ-US:1/80|SKCM-US:5/335|STAD-US:4/289|THCA-US:1/400|UCEC-US:8/246	41
PRKAR1A	protein kinase, cAMP-dependent, regulatory, type I, alpha	chr17:66507921-66547460	Proteincoding	41/415	BLCA-US:1/130|BRCA-EU:1/560|BRCA-US:4/955|BTCA-JP:1/239|COAD-US:1/216|COCA-CN:2/187|ESAD-UK:1/203|GACA-CN:2/9|KIRC-US:2/404|LGG-US:1/283|LICA-FR:2/240|LIRI-JP:1/258|LUSC-US:2/178|MELA-AU:2/183|PACA-CA:2/259|PBCA-DE:6/380|PRAD-US:1/256|RECA-EU:1/95|SKCM-US:4/335|STAD-US:2/289|UCEC-US:2/246	42
STK11	serine/threonine kinase 11	chr19:1189406-1228428	Proteincoding	41/356	BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:2/955|BTCA-JP:7/239|CESC-US:5/194|COAD-US:2/216|ESAD-UK:1/203|KIRC-US:1/404|KIRP-US:1/159|LICA-FR:1/240|LINC-JP:1/244|LUSC-US:3/178|MELA-AU:2/183|PACA-AU:1/391|PACA-CA:2/259|SKCM-US:5/335|STAD-US:2/289|UCEC-US:2/246	37
HRAS	Harvey rat sarcoma viral oncogene homolog	chr11:532242-537287	Proteincoding	41/203	BLCA-CN:8/103|BRCA-EU:1/560|BRCA-KR:1/33|COAD-US:1/216|LUSC-US:2/178|MELA-AU:3/183|ORCA-IN:1/131|PRAD-US:2/256|SKCM-US:3/335|THCA-SA:4/129|THCA-US:14/400|UCEC-US:1/246	9
MTOR	mechanistic target of rapamycin (serine/threonine kinase)	chr1:11166592-11322564	Proteincoding	40/895	BLCA-CN:1/103|BLCA-US:1/130|BRCA-US:2/955|BTCA-JP:2/239|CESC-US:3/194|COAD-US:4/216|COCA-CN:1/187|ESAD-UK:1/203|ESCA-CN:2/228|GACA-CN:1/9|GBM-US:1/268|KIRC-US:3/404|LICA-FR:1/240|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:3/183|PACA-AU:1/391|PBCA-DE:1/380|RECA-EU:1/95|SKCM-US:1/335|STAD-US:6/289|UCEC-US:2/246	39
IL21R	interleukin 21 receptor	chr16:27413483-27462115	Proteincoding	40/593	BLCA-US:2/130|BRCA-EU:2/560|BTCA-JP:1/239|COAD-US:4/216|COCA-CN:1/187|GBM-US:1/268|KIRP-US:1/159|LICA-CN:1/163|LIHC-US:3/188|LINC-JP:1/244|MELA-AU:5/183|OV-US:1/88|PACA-CA:1/259|PRAD-US:1/256|READ-US:2/80|SKCM-US:6/335|STAD-US:5/289|UCEC-US:2/246	35
MED12	mediator complex subunit 12	chrX:70338406-70362303	Proteincoding	40/400	BLCA-CN:1/103|BRCA-EU:2/560|BRCA-US:5/955|BTCA-JP:2/239|CESC-US:2/194|CLLE-ES:1/218|COAD-US:6/216|COCA-CN:1/187|GBM-US:2/268|LAML-KR:2/117|LGG-US:2/283|LUSC-US:2/178|MELA-AU:1/183|OV-AU:1/93|PACA-CA:1/259|SKCM-US:1/335|STAD-US:1/289|UCEC-US:7/246	38
KTN1	kinectin 1 (kinesin receptor)	chr14:56025790-56168244	Proteincoding	40/747	BRCA-EU:3/560|BRCA-US:1/955|CESC-US:2/194|COAD-US:7/216|COCA-CN:2/187|ESAD-UK:2/203|ESCA-CN:1/228|KIRP-US:1/159|LGG-US:1/283|LIHC-US:2/188|LUSC-US:1/178|MELA-AU:2/183|PACA-AU:1/391|PACA-CA:1/259|READ-US:1/80|SKCM-US:2/335|STAD-US:4/289|UCEC-US:6/246	36
KIF5B	kinesin family member 5B	chr10:32297938-32345359	Proteincoding	40/393	BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:4/955|BTCA-JP:2/239|CESC-US:2/194|COAD-US:2/216|COCA-CN:1/187|ESCA-CN:1/228|GBM-US:1/268|KIRP-US:1/159|LICA-CN:1/163|LICA-FR:1/240|LIRI-JP:1/258|LUSC-US:1/178|MELA-AU:3/183|PACA-CA:1/259|READ-US:1/80|SKCM-US:3/335|STAD-US:6/289|UCEC-US:5/246	37
ARHGEF12	Rho guanine nucleotide exchange factor (GEF) 12	chr11:120207787-120360645	Proteincoding	39/807	BLCA-US:1/130|BRCA-EU:1/560|BRCA-UK:1/117|BRCA-US:5/955|CESC-US:2/194|COAD-US:1/216|COCA-CN:2/187|LGG-US:1/283|LICA-CN:2/163|LIHC-US:1/188|LINC-JP:2/244|LUSC-US:2/178|MELA-AU:1/183|PACA-AU:1/391|PACA-CA:1/259|PBCA-DE:1/380|PRAD-CA:1/124|SKCM-US:2/335|STAD-US:3/289|UCEC-US:8/246	40
FAS	Fas cell surface death receptor	chr10:90750414-90775542	Proteincoding	39/248	BRCA-EU:1/560|BRCA-US:2/955|BTCA-JP:1/239|CESC-US:5/194|CLLE-ES:1/218|COAD-US:5/216|COCA-CN:1/187|KIRC-US:1/404|LUSC-US:1/178|MALY-DE:3/100|MELA-AU:2/183|PRAD-US:1/256|SKCM-US:5/335|STAD-US:3/289|UCEC-US:7/246	39
HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1	chr7:26229547-26241149	Proteincoding	39/315	BLCA-US:2/130|BRCA-US:6/955|BTCA-JP:1/239|COAD-US:1/216|COCA-CN:1/187|ESCA-CN:1/228|GBM-US:1/268|KIRC-US:1/404|KIRP-US:1/159|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:4/244|LIRI-JP:4/258|LUSC-US:2/178|MELA-AU:2/183|OV-AU:1/93|RECA-EU:1/95|SKCM-US:4/335|STAD-US:2/289|UCEC-US:2/246	38
MAP2K4	mitogen-activated protein kinase kinase 4	chr17:11924141-12047147	Proteincoding	39/640	BRCA-EU:5/560|BRCA-UK:2/117|BRCA-US:13/955|BTCA-JP:2/239|COAD-US:1/216|ESAD-UK:1/203|LIHC-US:2/188|LINC-JP:1/244|MELA-AU:1/183|PACA-AU:3/391|PACA-CA:2/259|READ-US:1/80|STAD-US:3/289|UCEC-US:2/246	36
MUTYH	mutY homolog	chr1:45794835-45806142	Proteincoding	39/247	BLCA-CN:1/103|BOCA-FR:1/98|BOCA-UK:1/66|BRCA-US:5/955|BTCA-JP:1/239|COAD-US:2/216|ESAD-UK:3/203|KIRC-US:2/404|LICA-FR:2/240|LIHC-US:1/188|LUSC-US:2/178|MELA-AU:3/183|OV-AU:1/93|PACA-AU:1/391|PRAD-US:1/256|READ-US:1/80|SKCM-US:5/335|STAD-US:4/289|UCEC-US:2/246	39
CBL	Cbl proto-oncogene, E3 ubiquitin protein ligase	chr11:119076752-119178859	Proteincoding	38/616	AML-US:1/161|BLCA-US:1/130|BRCA-US:2/955|BTCA-JP:1/239|COAD-US:1/216|COCA-CN:2/187|GBM-US:1/268|LAML-KR:1/117|LIRI-JP:2/258|LUSC-US:1/178|MELA-AU:8/183|PACA-AU:1/391|PACA-CA:1/259|READ-US:2/80|SKCM-US:6/335|STAD-US:1/289|UCEC-US:6/246	37
BMPR1A	bone morphogenetic protein receptor, type IA	chr10:88516407-88692595	Proteincoding	38/769	BLCA-CN:2/103|BLCA-US:1/130|BRCA-US:1/955|CESC-US:1/194|COAD-US:5/216|COCA-CN:2/187|ESAD-UK:1/203|KIRP-US:1/159|LAML-KR:1/117|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-US:2/178|MELA-AU:2/183|ORCA-IN:1/131|PACA-AU:1/391|READ-US:2/80|SKCM-US:2/335|STAD-US:5/289|UCEC-US:4/246	38
MSN	moesin	chrX:64808257-64961791	Proteincoding	38/770	BLCA-CN:1/103|BRCA-EU:1/560|BRCA-US:4/955|CESC-US:1/194|COAD-US:2/216|COCA-CN:1/187|GBM-US:1/268|KIRC-US:2/404|LICA-CN:1/163|LICA-FR:1/240|LIHC-US:1/188|LIRI-JP:1/258|LUSC-US:2/178|PACA-AU:2/391|PBCA-DE:1/380|SKCM-US:2/335|STAD-US:5/289|UCEC-US:9/246	37
MAX	MYC associated factor X	chr14:65472892-65569413	Proteincoding	37/477	BLCA-CN:1/103|BRCA-US:2/955|CESC-US:1/194|COAD-US:4/216|COCA-CN:2/187|GBM-US:2/268|KIRC-US:3/404|LGG-US:3/283|LINC-JP:1/244|MELA-AU:3/183|PACA-CA:1/259|PBCA-DE:3/380|STAD-US:3/289|UCEC-US:8/246	24
CBLC	Cbl proto-oncogene C, E3 ubiquitin protein ligase	chr19:45281126-45303891	Proteincoding	37/334	BRCA-US:6/955|BTCA-JP:1/239|CESC-US:2/194|COAD-US:3/216|KIRC-US:1/404|LAML-KR:1/117|LICA-CN:1/163|LICA-FR:1/240|LIRI-JP:1/258|MELA-AU:4/183|ORCA-IN:2/131|OV-US:1/88|SKCM-US:5/335|STAD-US:3/289|UCEC-US:5/246	38
MKL1	megakaryoblastic leukemia (translocation) 1	chr22:40806285-41032706	Proteincoding	37/958	BRCA-EU:1/560|BRCA-KR:1/33|BRCA-US:4/955|BTCA-JP:1/239|COAD-US:3/216|COCA-CN:1/187|KIRC-US:2/404|LUSC-KR:1/66|LUSC-US:1/178|MELA-AU:1/183|OV-AU:1/93|PRAD-US:1/256|READ-US:1/80|SKCM-US:6/335|STAD-US:7/289|UCEC-US:5/246	35
FH	fumarate hydratase	chr1:241660903-241683061	Proteincoding	36/244	BLCA-US:3/130|BRCA-EU:3/560|BRCA-US:2/955|BTCA-JP:1/239|CESC-US:1/194|COCA-CN:1/187|ESAD-UK:1/203|ESCA-CN:2/228|KIRP-US:1/159|LIHC-US:1/188|LUSC-US:2/178|MALY-DE:1/100|ORCA-IN:1/131|OV-US:1/88|PACA-AU:1/391|PRAD-US:1/256|SKCM-US:2/335|STAD-US:3/289|THCA-US:1/400|UCEC-US:7/246	36
TET2	tet methylcytosine dioxygenase 2	chr4:106067032-106200973	Proteincoding	36/750	AML-US:3/161|BLCA-US:1/130|BRCA-US:1/955|BTCA-JP:1/239|CESC-US:1/194|CMDI-UK:1/129|COAD-US:2/216|ESAD-UK:1/203|ESCA-CN:2/228|KIRC-US:1/404|KIRP-US:1/159|LAML-CN:1/63|LAML-KR:1/117|LIHC-US:1/188|LIRI-JP:2/258|LUSC-US:1/178|MALY-DE:2/100|MELA-AU:1/183|PAEN-IT:1/37|PRAD-US:1/256|READ-US:3/80|RECA-CN:1/10|SKCA-BR:1/70|STAD-US:2/289|UCEC-US:3/246	37
TAL1	T-cell acute lymphocytic leukemia 1	chr1:47681962-47697892	Proteincoding	35/256	BRCA-EU:1/560|BRCA-FR:1/64|BRCA-KR:1/33|CLLE-ES:1/218|COAD-US:2/216|KIRP-US:2/159|LICA-FR:3/240|LINC-JP:1/244|LUSC-US:4/178|MELA-AU:1/183|READ-US:1/80|SKCA-BR:1/70|SKCM-US:10/335|STAD-US:5/289|UCEC-US:1/246	32
PCSK7	proprotein convertase subtilisin/kexin type 7	chr11:117075053-117103241	Proteincoding	35/307	BLCA-US:1/130|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:2/194|COAD-US:4/216|COCA-CN:1/187|LICA-CN:1/163|LIHC-US:1/188|LIRI-JP:1/258|LUSC-KR:3/66|LUSC-US:1/178|MELA-AU:3/183|OV-AU:1/93|SKCM-US:2/335|STAD-US:5/289|THCA-US:1/400|UCEC-US:4/246	36
EZR	ezrin	chr6:159186773-159240444	Proteincoding	35/429	BLCA-US:4/130|BRCA-US:1/955|BTCA-JP:3/239|CESC-US:6/194|GBM-US:1/268|KIRP-US:1/159|LICA-CN:2/163|LIHC-US:1/188|ORCA-IN:2/131|OV-AU:1/93|PACA-AU:1/391|PBCA-DE:1/380|READ-US:1/80|SKCM-US:2/335|STAD-US:5/289|UCEC-US:3/246	35
FUBP1	far upstream element (FUSE) binding protein 1	chr1:78409740-78444794	Proteincoding	35/359	CLLE-ES:3/218|COAD-US:1/216|LGG-US:18/283|LIHC-US:1/188|LUSC-US:3/178|MALY-DE:1/100|MELA-AU:1/183|ORCA-IN:1/131|READ-US:2/80|SKCM-US:1/335|STAD-US:2/289|UCEC-US:1/246	34
CASC5	cancer susceptibility candidate 5	chr15:40886218-40956540	Proteincoding	35/533	BRCA-EU:3/560|BRCA-US:1/955|BTCA-JP:1/239|COAD-US:6/216|KIRP-US:3/159|LIRI-JP:1/258|LUSC-US:1/178|MELA-AU:1/183|OV-AU:1/93|PACA-CA:2/259|SKCM-US:4/335|STAD-US:6/289|UCEC-US:5/246	34
SOX2	SRY (sex determining region Y)-box 2	chr3:181429714-181432221	Proteincoding	35/173	BLCA-CN:1/103|BLCA-US:1/130|BRCA-EU:1/560|BRCA-US:2/955|BTCA-JP:3/239|CESC-US:4/194|COAD-US:4/216|COCA-CN:1/187|ESAD-UK:2/203|LICA-CN:1/163|LICA-FR:2/240|LINC-JP:2/244|LUSC-KR:1/66|LUSC-US:1/178|MALY-DE:1/100|PACA-AU:1/391|SKCM-US:1/335|STAD-US:2/289|THCA-US:1/400|UCEC-US:3/246	35
RAF1	v-raf-1 murine leukemia viral oncogene homolog 1	chr3:12625100-12705725	Proteincoding	35/522	BRCA-FR:1/64|BRCA-US:2/955|CLLE-ES:1/218|COAD-US:3/216|ESAD-UK:1/203|ESCA-CN:1/228|GBM-US:1/268|KIRP-US:1/159|LGG-US:1/283|LICA-FR:1/240|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:5/183|NBL-US:1/108|PACA-AU:2/391|PACA-CA:1/259|PRAD-US:1/256|SKCM-US:3/335|STAD-US:3/289|UCEC-US:4/246	32
AXIN2	axin 2	chr17:63524681-63557765	Proteincoding	35/382	BLCA-US:2/130|BTCA-JP:2/239|CESC-US:1/194|COAD-US:7/216|GBM-US:1/268|LICA-FR:1/240|LIHC-US:2/188|LINC-JP:1/244|LIRI-JP:2/258|MELA-AU:1/183|ORCA-IN:1/131|SKCM-US:2/335|STAD-US:11/289|UCEC-US:1/246	26
TSHR	thyroid stimulating hormone receptor	chr14:81421333-81612646	Proteincoding	34/1028	BRCA-EU:1/560|BRCA-US:4/955|COAD-US:3/216|ESAD-UK:1/203|LAML-KR:1/117|LGG-US:1/283|LICA-CN:1/163|LIHC-US:1/188|LUSC-US:3/178|MELA-AU:2/183|PRAD-US:1/256|SKCA-BR:2/70|SKCM-US:4/335|STAD-US:4/289|THCA-SA:1/129|UCEC-US:4/246	32
FBXO11	F-box protein 11	chr2:48016455-48132932	Proteincoding	34/806	BRCA-EU:1/560|BRCA-US:3/955|CESC-US:2/194|COAD-US:2/216|KIRP-US:2/159|LGG-US:1/283|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-US:3/178|MALY-DE:7/100|MELA-AU:1/183|PACA-CA:1/259|READ-US:1/80|SKCM-US:1/335|STAD-US:5/289|THCA-US:1/400	35
NIN	ninein (GSK3B interacting protein)	chr14:51186481-51297839	Proteincoding	34/712	BLCA-US:1/130|BRCA-US:5/955|COAD-US:1/216|COCA-CN:1/187|ESAD-UK:1/203|GBM-US:1/268|LICA-FR:1/240|LINC-JP:1/244|LIRI-JP:2/258|LUSC-US:1/178|MELA-AU:3/183|PACA-CA:1/259|READ-US:1/80|SKCA-BR:2/70|SKCM-US:4/335|STAD-US:6/289|UCEC-US:2/246	34
MPL	myeloproliferative leukemia virus oncogene	chr1:43803478-43818443	Proteincoding	33/237	BLCA-US:1/130|BRCA-EU:3/560|BRCA-FR:1/64|BRCA-US:1/955|COAD-US:3/216|COCA-CN:1/187|GBM-US:2/268|LINC-JP:1/244|LUSC-KR:1/66|LUSC-US:2/178|MELA-AU:5/183|READ-US:1/80|SKCM-US:4/335|STAD-US:3/289|THCA-SA:1/129|UCEC-US:3/246	31
TCF12	transcription factor 12	chr15:57210821-57591479	Proteincoding	33/1189	BLCA-US:1/130|BRCA-US:3/955|BTCA-JP:1/239|COAD-US:2/216|ESAD-UK:1/203|GBM-US:2/268|KIRC-US:2/404|LGG-US:6/283|LICA-FR:2/240|MELA-AU:2/183|PACA-AU:1/391|PBCA-DE:3/380|PRAD-UK:2/108|STAD-US:3/289|UCEC-US:2/246	33
TBL1XR1	transducin (beta)-like 1 X-linked receptor 1	chr3:176737143-176915261	Proteincoding	33/878	BLCA-US:1/130|BRCA-US:6/955|CESC-US:1/194|COAD-US:1/216|LGG-US:1/283|LICA-CN:1/163|LICA-FR:3/240|LIRI-JP:2/258|MALY-DE:3/100|MELA-AU:1/183|PBCA-DE:1/380|PRAD-UK:1/108|PRAD-US:1/256|READ-US:1/80|STAD-US:5/289|UCEC-US:4/246	29
